276.63280999999995,76.165080000000003
263.87694999999997,83.698279999999997
260.86327999999997,88.719769999999997
257.05663999999996,88.598680000000002
250.56053999999997,92.700240000000008
243.52538999999999,113.49516000000001
226.82226,147.29789
222.19920999999999,159.72563
197.45898,178.23344
170.11328,212.57524000000001
141.02734000000001,239.09477000000001
116.18944999999999,263.19243
82.935540000000003,295.64945999999998
50.294919999999998,332.99320999999998
24.882809999999999,367.68656999999996
0.0,407.56546999999995
1.2714799999999999,509.24124999999992
17.806640000000002,520.05179999999996
102.38671000000002,569.01859999999999
149.12695000000002,588.09672
183.15039000000002,589.68655999999999
218.76367000000002,578.87600999999995
232.43554000000003,572.19827999999995
243.56445000000002,577.28616999999997
249.00195000000002,592.53030999999999
249.75976000000003,604.65139999999997
761.15043000000003,604.14748999999995
763.92773,596.06545999999992
771.00003000000004,585.71193999999991
782.36323000000004,567.7802999999999
800.29293000000007,561.71974999999986
843.47653000000003,557.17482999999982
854.08393000000001,556.41701999999987
878.83203000000003,548.58889999999985
906.10743000000002,535.70803999999987
906.61133000000007,380.39748999999983
899.79293000000007,380.90334999999982
885.90433000000007,384.94436999999982
859.89253000000008,397.0654599999998
838.93163000000004,405.90530999999982
830.59763000000009,409.18655999999982
810.39453000000015,421.30959999999982
806.60743000000014,423.07717999999983
792.97073000000012,424.59280999999982
764.68553000000009,424.3388999999998
728.82423000000006,425.60256999999979
692.96484000000009,433.93655999999976
672.00390000000004,443.53225999999978
649.78125,460.70412999999979
645.23437000000001,463.98733999999979
629.32420999999999,454.39162999999979
617.20312000000001,440.5029599999998
626.29492000000005,412.46975999999978
635.63867000000005,379.89358999999979
656.5996100000001,360.44826999999981
663.46289000000013,358.66506999999979
668.10546000000011,356.07522999999981
684.89257000000009,337.5049199999998
688.55273000000011,330.0049199999998
690.60546000000011,323.04006999999979
690.7188900000001,316.00497999999976
694.12255000000005,309.92828999999978
700.22134000000005,294.24859999999978
703.88957000000005,280.88947999999976
708.24365,255.64396999999977
706.48446000000001,230.26398999999978
706.13178000000005,212.50665999999978
699.27479000000005,191.6721799999998
694.67498000000001,173.68482999999981
689.81768999999997,162.64543999999981
685.01946999999996,154.18540999999982
679.57126999999991,143.14430999999982
668.84706999999992,129.11234999999982
655.32695999999987,118.63292999999982
638.15353999999991,112.17658999999982
621.23687999999993,105.68655999999982
607.23576999999989,105.86790999999981
594.23353999999983,97.136879999999806
576.34182999999985,89.520629999999812
588.41405999999984,113.96975999999981
563.69865999999979,95.759099999999805
521.00641999999982,95.909489999999806
553.69865999999979,105.04480999999981
563.16377999999975,109.80011999999981
528.56249999999977,103.36428999999981
510.88475999999974,117.00100999999981
520.73436999999979,114.47561999999981
535.01645999999982,112.5665799999998
540.01645999999982,120.4237199999998
504.07727999999975,128.33163999999979
534.32030999999984,130.43822999999981
514.21874999999989,135.92232999999982
497.35322999999983,149.13493999999983
527.80467999999985,138.71975999999984
534.84960999999987,147.33108999999985
511.7114899999998,159.68962999999985
527.0468699999999,159.67872999999986
525.53124999999989,163.97365999999985
501.54100999999986,185.43849999999986
496.74217999999985,194.02443999999986
484.11522999999983,204.63185999999985
481.84374999999983,214.73341999999985
479.06444999999985,237.96583999999984
476.03514999999987,245.54201999999984
463.66014999999987,263.72560999999985
460.37694999999985,275.84669999999983
460.37694999999985,293.77833999999984
459.87303999999983,303.12208999999984
456.08397999999983,321.30372999999986
454.8222599999998,330.14357999999987
455.19920999999982,337.02443999999986
454.18944999999979,350.09279999999984
454.18944999999979,358.74318999999986
459.30467999999979,367.13966999999985
467.70116999999976,371.30568999999986
470.35155999999978,372.82130999999987
479.50780999999978,379.70411999999988
472.12108999999975,404.38966999999985
465.17577999999975,426.99122999999986
462.65038999999973,434.69435999999985
452.54881999999975,440.75490999999982
439.03710999999976,445.9306899999998
415.80467999999973,453.63380999999981
387.01561999999973,460.83107999999982
377.68163999999973,462.26857999999982
351.60155999999972,442.70802999999984
292.69334999999973,427.41896999999983
259.41795999999971,428.31740999999982
237.36131999999972,433.7099799999998
237.20506999999972,433.56349999999981
227.34764999999973,424.34279999999978
200.95702999999972,417.02833999999979
151.99022999999971,418.93654999999978
171.71874999999972,377.4287299999998
191.4316399999997,337.21974999999981
207.11522999999971,306.17482999999982
224.0253899999997,272.37404999999978
234.17381999999969,256.03810999999979
250.56053999999969,231.65333999999979
260.73436999999967,224.65724999999978
270.59178999999966,229.42677999999978
297.30272999999966,224.02247999999977
317.01561999999967,218.61622999999977
348.17772999999966,196.99514999999977
345.95116999999965,186.50100999999978
336.02733999999964,182.92873999999978
323.08592999999962,187.29397999999978
309.70311999999961,193.49709999999979
298.25584999999961,195.40530999999979
292.98631999999964,176.1201499999998
290.93553999999966,157.30373999999981
291.30858999999964,143.53225999999981
295.07616999999965,125.7685899999998
302.73045999999965,117.8525699999998
308.38084999999967,112.97561999999981
318.02342999999968,103.59280999999982
333.10155999999967,91.733429999999814
319.24803999999966,85.63772999999982
299.36717999999968,83.467809999999815
276.63280999999995,76.165080000000003
